model,item_id,correlation,kind,kind_label,model_short
Claude Sonnet 4.6,10.1007_s40822-020-00144-3,0.6584844589233398,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s40881-021-00101-z,0.6229482889175415,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s40881-023-00137-3,0.6872466802597046,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s40881-023-00153-3,0.7235457897186279,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s40881-023-00157-z,0.6656990051269531,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s40881-023-00159-x,0.6318284869194031,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s40888-022-00287-3,0.64729905128479,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s41412-019-00093-6,0.6571809649467468,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1007_s42001-019-00049-5,0.6336728930473328,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_0162-3095(92)90032-y,0.69591224193573,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_0165-1889(94)00848-1,0.6743234395980835,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_0272-4944(95)90005-5,0.709364652633667,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_0303-2647(96)01604-8,0.6554577350616455,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_b978-0-12-404681-8.00010-8,0.6685884594917297,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.actpsy.2020.103055,0.6864247918128967,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.actpsy.2023.103957,0.6535431742668152,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.actpsy.2024.104608,0.650511622428894,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.actpsy.2025.105088,0.6726246476173401,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.agsy.2015.11.012,0.6505150198936462,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2015.01.040,0.6667224168777466,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2017.04.017,0.6634592413902283,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2017.08.049,0.6552947759628296,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2018.01.045,0.6383275985717773,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2018.02.017,0.6471839547157288,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2018.10.068,0.6628462076187134,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2018.11.029,0.6496177315711975,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2019.06.038,0.6456530690193176,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2019.124798,0.6846921443939209,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2019.124889,0.6678957343101501,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2019.124945,0.6753146648406982,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2020.125063,0.6548761129379272,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2020.125250,0.6399149298667908,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2020.125600,0.6496525406837463,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2020.125698,0.6828697919845581,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2020.125705,0.6499109864234924,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2020.125835,0.6777815818786621,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126047,0.6786697506904602,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126074,0.6689189672470093,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126433,0.6317314505577087,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126586,0.6124273538589478,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126590,0.6666244268417358,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126624,0.6340234875679016,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2021.126797,0.6555811166763306,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127069,0.6650235056877136,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127308,0.6510682106018066,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127567,0.6752408742904663,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127578,0.6092481017112732,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127612,0.6740259528160095,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127703,0.6720389723777771,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127723,0.6899052262306213,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2022.127818,0.6440207958221436,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.127853,0.6095702648162842,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.128168,0.6229836940765381,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.128172,0.6852675676345825,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.128247,0.6944670677185059,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.128350,0.6395629644393921,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.128445,0.6864911317825317,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2023.128484,0.6420718431472778,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128534,0.6290653944015503,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128553,0.6482088565826416,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128646,0.6445978879928589,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128745,0.6596218943595886,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128836,0.604619562625885,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128844,0.6744714975357056,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.128864,0.6677956581115723,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.129156,0.6767308712005615,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2024.129249,0.670544445514679,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2025.129309,0.7095902562141418,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2025.129367,0.6533654928207397,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2025.129381,0.6626206040382385,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2025.129397,0.6181164383888245,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2025.129545,0.611033022403717,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.amc.2025.129562,0.6951494812965393,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.anbehav.2016.01.010,0.6491516828536987,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.anbehav.2023.08.014,0.6628764271736145,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.asej.2022.102006,0.6597885489463806,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.bandc.2012.09.009,0.6548958420753479,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.beproc.2012.06.001,0.6655868291854858,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.biosystems.2018.10.015,0.6959965229034424,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.biosystems.2024.105362,0.7076059579849243,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2012.01.004,0.6450889706611633,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2013.07.016,0.6602013111114502,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2015.06.002,0.6673064827919006,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2016.08.015,0.6551535129547119,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2016.10.003,0.6100442409515381,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2016.12.008,0.6917572617530823,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2017.06.015,0.6419104337692261,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2017.10.016,0.6333856582641602,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2018.01.019,0.6748254299163818,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2018.02.035,0.6673939824104309,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2018.03.029,0.6597524285316467,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2018.03.036,0.6870973706245422,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2018.12.040,0.6837009787559509,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.01.004,0.6395909190177917,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.04.015,0.6274688839912415,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.109398,0.6578974723815918,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.109422,0.6179289817810059,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.109423,0.6964733004570007,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.109517,0.6423278450965881,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2019.109518,0.6438444256782532,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2020.109715,0.6790398359298706,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2021.111229,0.6423087120056152,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2021.111395,0.6555004715919495,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2021.111663,0.6347570419311523,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.111948,0.6740407347679138,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.111973,0.6633267402648926,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.112298,0.6535881161689758,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.112413,0.6271737217903137,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.112432,0.6419516801834106,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.112747,0.6391230225563049,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.112849,0.6401544809341431,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2022.112987,0.628356397151947,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113218,0.6572481393814087,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113236,0.6376789808273315,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113295,0.6552255749702454,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113318,0.5966117978096008,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113319,0.6555957198143005,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113519,0.6293946504592896,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113552,0.6442453265190125,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113562,0.6168975830078125,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.113669,0.6571229100227356,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.114011,0.6184197068214417,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.114031,0.6602731347084045,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2023.114385,0.635438084602356,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.114545,0.6573680639266968,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.114547,0.6882972717285156,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.114651,0.6571228504180908,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.114699,0.6303449273109436,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.114754,0.6289363503456116,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.114859,0.6620961427688599,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.115003,0.6678130626678467,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.115095,0.6313030123710632,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.115250,0.6762171387672424,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.115693,0.6181123852729797,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2024.115778,0.6659170985221863,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2025.116135,0.6897478699684143,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2025.116255,0.6682901978492737,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2025.116295,0.6744077801704407,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2025.116297,0.6312416791915894,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2025.116298,0.6279391050338745,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chaos.2025.116323,0.6714714169502258,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chieco.2022.101826,0.6144301891326904,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chieco.2024.102267,0.6468622088432312,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.chieco.2025.102459,0.6307214498519897,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cie.2018.02.040,0.6706451773643494,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cnsns.2021.105726,0.6772382259368896,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cognition.2017.01.017,0.6165943145751953,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cogsys.2005.11.010,0.6242105960845947,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.comnet.2011.07.011,0.6549243927001953,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.comnet.2011.11.013,0.6706612706184387,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.comnet.2012.08.012,0.6571922302246094,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.conb.2004.10.007,0.6229956150054932,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.copsyc.2021.06.020,0.6636894345283508,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.copsyc.2021.08.033,0.6334443688392639,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.copsyc.2021.09.003,0.6245212554931641,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.copsyc.2024.101849,0.6628130078315735,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cosust.2014.08.002,0.6674569845199585,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cub.2006.03.069,0.6267191171646118,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.cub.2010.10.027,0.6820716857910156,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.drugalcdep.2013.08.013,0.6609553694725037,individual_papers,Individual papers,Claude Sonnet 4.6
Claude Sonnet 4.6,10.1016_j.ecocom.2018.06.001,0.6489961743354797,individual_papers,Individual papers,Claude Sonnet 4.6
